date,fund_label,scheme_code,scheme_name,nav,source,source_quality
2017-02-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.3364,MFAPI,CACHE_FRESH
2017-02-15,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.3286,MFAPI,CACHE_FRESH
2017-02-16,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.3974,MFAPI,CACHE_FRESH
2017-02-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.4202,MFAPI,CACHE_FRESH
2017-02-20,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.492,MFAPI,CACHE_FRESH
2017-02-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.5744,MFAPI,CACHE_FRESH
2017-02-22,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.5653,MFAPI,CACHE_FRESH
2017-02-23,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.6015,MFAPI,CACHE_FRESH
2017-02-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.63,MFAPI,CACHE_FRESH
2017-02-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.6606,MFAPI,CACHE_FRESH
2017-03-01,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7209,MFAPI,CACHE_FRESH
2017-03-02,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7618,MFAPI,CACHE_FRESH
2017-03-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7183,MFAPI,CACHE_FRESH
2017-03-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7437,MFAPI,CACHE_FRESH
2017-03-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7386,MFAPI,CACHE_FRESH
2017-03-08,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7017,MFAPI,CACHE_FRESH
2017-03-09,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.6961,MFAPI,CACHE_FRESH
2017-03-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.6579,MFAPI,CACHE_FRESH
2017-03-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7982,MFAPI,CACHE_FRESH
2017-03-15,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8031,MFAPI,CACHE_FRESH
2017-03-16,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8994,MFAPI,CACHE_FRESH
2017-03-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9411,MFAPI,CACHE_FRESH
2017-03-20,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9274,MFAPI,CACHE_FRESH
2017-03-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8806,MFAPI,CACHE_FRESH
2017-03-22,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7119,MFAPI,CACHE_FRESH
2017-03-23,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7111,MFAPI,CACHE_FRESH
2017-03-24,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7134,MFAPI,CACHE_FRESH
2017-03-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.7549,MFAPI,CACHE_FRESH
2017-03-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8555,MFAPI,CACHE_FRESH
2017-03-29,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9684,MFAPI,CACHE_FRESH
2017-03-30,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9781,MFAPI,CACHE_FRESH
2017-03-31,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9376,MFAPI,CACHE_FRESH
2017-04-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9799,MFAPI,CACHE_FRESH
2017-04-05,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9909,MFAPI,CACHE_FRESH
2017-04-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9121,MFAPI,CACHE_FRESH
2017-04-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8454,MFAPI,CACHE_FRESH
2017-04-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8621,MFAPI,CACHE_FRESH
2017-04-11,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9393,MFAPI,CACHE_FRESH
2017-04-12,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.8824,MFAPI,CACHE_FRESH
2017-04-13,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9003,MFAPI,CACHE_FRESH
2017-04-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9411,MFAPI,CACHE_FRESH
2017-04-18,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9864,MFAPI,CACHE_FRESH
2017-04-19,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9572,MFAPI,CACHE_FRESH
2017-04-20,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.931,MFAPI,CACHE_FRESH
2017-04-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,19.9565,MFAPI,CACHE_FRESH
2017-04-24,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.04,MFAPI,CACHE_FRESH
2017-04-25,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.2661,MFAPI,CACHE_FRESH
2017-04-26,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3498,MFAPI,CACHE_FRESH
2017-04-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3199,MFAPI,CACHE_FRESH
2017-04-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3305,MFAPI,CACHE_FRESH
2017-05-02,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3697,MFAPI,CACHE_FRESH
2017-05-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3061,MFAPI,CACHE_FRESH
2017-05-04,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4236,MFAPI,CACHE_FRESH
2017-05-05,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3637,MFAPI,CACHE_FRESH
2017-05-08,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4342,MFAPI,CACHE_FRESH
2017-05-09,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4473,MFAPI,CACHE_FRESH
2017-05-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.5377,MFAPI,CACHE_FRESH
2017-05-11,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4734,MFAPI,CACHE_FRESH
2017-05-12,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4212,MFAPI,CACHE_FRESH
2017-05-15,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4913,MFAPI,CACHE_FRESH
2017-05-16,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.5846,MFAPI,CACHE_FRESH
2017-05-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.6809,MFAPI,CACHE_FRESH
2017-05-18,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4518,MFAPI,CACHE_FRESH
2017-05-19,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4032,MFAPI,CACHE_FRESH
2017-05-22,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3818,MFAPI,CACHE_FRESH
2017-05-23,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.3351,MFAPI,CACHE_FRESH
2017-05-24,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.2817,MFAPI,CACHE_FRESH
2017-05-25,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.4516,MFAPI,CACHE_FRESH
2017-05-26,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.5865,MFAPI,CACHE_FRESH
2017-05-29,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.548,MFAPI,CACHE_FRESH
2017-05-30,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.6771,MFAPI,CACHE_FRESH
2017-05-31,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.7561,MFAPI,CACHE_FRESH
2017-06-01,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.79,MFAPI,CACHE_FRESH
2017-06-02,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.839,MFAPI,CACHE_FRESH
2017-06-05,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.9076,MFAPI,CACHE_FRESH
2017-06-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.9691,MFAPI,CACHE_FRESH
2017-06-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0268,MFAPI,CACHE_FRESH
2017-06-08,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0633,MFAPI,CACHE_FRESH
2017-06-09,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.1142,MFAPI,CACHE_FRESH
2017-06-12,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.9866,MFAPI,CACHE_FRESH
2017-06-13,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.007,MFAPI,CACHE_FRESH
2017-06-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0562,MFAPI,CACHE_FRESH
2017-06-15,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0473,MFAPI,CACHE_FRESH
2017-06-16,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0575,MFAPI,CACHE_FRESH
2017-06-19,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.1512,MFAPI,CACHE_FRESH
2017-06-20,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2746,MFAPI,CACHE_FRESH
2017-06-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2767,MFAPI,CACHE_FRESH
2017-06-22,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2553,MFAPI,CACHE_FRESH
2017-06-23,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.1607,MFAPI,CACHE_FRESH
2017-06-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0212,MFAPI,CACHE_FRESH
2017-06-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,20.944,MFAPI,CACHE_FRESH
2017-06-29,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0941,MFAPI,CACHE_FRESH
2017-06-30,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0498,MFAPI,CACHE_FRESH
2017-07-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0743,MFAPI,CACHE_FRESH
2017-07-04,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.0588,MFAPI,CACHE_FRESH
2017-07-05,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.1587,MFAPI,CACHE_FRESH
2017-07-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2242,MFAPI,CACHE_FRESH
2017-07-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.1737,MFAPI,CACHE_FRESH
2017-07-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2347,MFAPI,CACHE_FRESH
2017-07-11,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2919,MFAPI,CACHE_FRESH
2017-07-12,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.3525,MFAPI,CACHE_FRESH
2017-07-13,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.4396,MFAPI,CACHE_FRESH
2017-07-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.4205,MFAPI,CACHE_FRESH
2017-07-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.4763,MFAPI,CACHE_FRESH
2017-07-18,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.4846,MFAPI,CACHE_FRESH
2017-07-19,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.585,MFAPI,CACHE_FRESH
2017-07-20,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6199,MFAPI,CACHE_FRESH
2017-07-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6792,MFAPI,CACHE_FRESH
2017-07-24,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6318,MFAPI,CACHE_FRESH
2017-07-25,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6492,MFAPI,CACHE_FRESH
2017-07-26,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5679,MFAPI,CACHE_FRESH
2017-07-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6567,MFAPI,CACHE_FRESH
2017-07-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5897,MFAPI,CACHE_FRESH
2017-07-31,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6668,MFAPI,CACHE_FRESH
2017-08-01,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6321,MFAPI,CACHE_FRESH
2017-08-02,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6111,MFAPI,CACHE_FRESH
2017-08-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5009,MFAPI,CACHE_FRESH
2017-08-04,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5011,MFAPI,CACHE_FRESH
2017-08-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.719,MFAPI,CACHE_FRESH
2017-08-08,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6429,MFAPI,CACHE_FRESH
2017-08-09,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5216,MFAPI,CACHE_FRESH
2017-08-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.2619,MFAPI,CACHE_FRESH
2017-08-11,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.1589,MFAPI,CACHE_FRESH
2017-08-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.4087,MFAPI,CACHE_FRESH
2017-08-16,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5907,MFAPI,CACHE_FRESH
2017-08-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.5577,MFAPI,CACHE_FRESH
2017-08-18,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.4647,MFAPI,CACHE_FRESH
2017-08-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.3871,MFAPI,CACHE_FRESH
2017-08-22,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.3801,MFAPI,CACHE_FRESH
2017-08-23,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6361,MFAPI,CACHE_FRESH
2017-08-24,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.6842,MFAPI,CACHE_FRESH
2017-08-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.7434,MFAPI,CACHE_FRESH
2017-08-29,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.7681,MFAPI,CACHE_FRESH
2017-08-30,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.8524,MFAPI,CACHE_FRESH
2017-08-31,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.8733,MFAPI,CACHE_FRESH
2017-09-01,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.0013,MFAPI,CACHE_FRESH
2017-09-04,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.8765,MFAPI,CACHE_FRESH
2017-09-05,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.9812,MFAPI,CACHE_FRESH
2017-09-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,21.8204,MFAPI,CACHE_FRESH
2017-09-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.0263,MFAPI,CACHE_FRESH
2017-09-08,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.1743,MFAPI,CACHE_FRESH
2017-09-11,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.2923,MFAPI,CACHE_FRESH
2017-09-12,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.4067,MFAPI,CACHE_FRESH
2017-09-13,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.286,MFAPI,CACHE_FRESH
2017-09-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.308,MFAPI,CACHE_FRESH
2017-09-15,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.3549,MFAPI,CACHE_FRESH
2017-09-18,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.4678,MFAPI,CACHE_FRESH
2017-09-19,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.4938,MFAPI,CACHE_FRESH
2017-09-20,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.4748,MFAPI,CACHE_FRESH
2017-09-21,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.5515,MFAPI,CACHE_FRESH
2017-09-22,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.2553,MFAPI,CACHE_FRESH
2017-09-25,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.1897,MFAPI,CACHE_FRESH
2017-09-26,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.2382,MFAPI,CACHE_FRESH
2017-09-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.1802,MFAPI,CACHE_FRESH
2017-09-28,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.4026,MFAPI,CACHE_FRESH
2017-09-29,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.4944,MFAPI,CACHE_FRESH
2017-10-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.581,MFAPI,CACHE_FRESH
2017-10-04,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.5466,MFAPI,CACHE_FRESH
2017-10-05,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.5029,MFAPI,CACHE_FRESH
2017-10-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.5917,MFAPI,CACHE_FRESH
2017-10-09,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.5913,MFAPI,CACHE_FRESH
2017-10-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.7168,MFAPI,CACHE_FRESH
2017-10-11,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.7101,MFAPI,CACHE_FRESH
2017-10-12,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.8459,MFAPI,CACHE_FRESH
2017-10-13,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.9032,MFAPI,CACHE_FRESH
2017-10-16,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.923,MFAPI,CACHE_FRESH
2017-10-17,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.8927,MFAPI,CACHE_FRESH
2017-10-18,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.8318,MFAPI,CACHE_FRESH
2017-10-23,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.9147,MFAPI,CACHE_FRESH
2017-10-24,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.826,MFAPI,CACHE_FRESH
2017-10-25,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.8401,MFAPI,CACHE_FRESH
2017-10-26,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.8518,MFAPI,CACHE_FRESH
2017-10-27,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,22.9043,MFAPI,CACHE_FRESH
2017-10-30,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.1326,MFAPI,CACHE_FRESH
2017-10-31,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.1678,MFAPI,CACHE_FRESH
2017-11-01,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.2267,MFAPI,CACHE_FRESH
2017-11-02,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.2389,MFAPI,CACHE_FRESH
2017-11-03,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.223,MFAPI,CACHE_FRESH
2017-11-06,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.2493,MFAPI,CACHE_FRESH
2017-11-07,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.1712,MFAPI,CACHE_FRESH
2017-11-08,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.1668,MFAPI,CACHE_FRESH
2017-11-09,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.2299,MFAPI,CACHE_FRESH
2017-11-10,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.3515,MFAPI,CACHE_FRESH
2017-11-13,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.2987,MFAPI,CACHE_FRESH
2017-11-14,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.2593,MFAPI,CACHE_FRESH
2017-11-15,Parag Parikh Flexi Cap,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,23.1628,MFAPI,CACHE_FRESH
